0.108463103502693,0.034514460568834,0.040383751936683,0.087581006453121,0.704550310651732,0.039843026271499,0.048681975278619,0.004258469686850,0.013964133771514,0.010513377248864,0.022491237123614,0.008610897643555,0.038370744171177,0.020611163854757,0.001504580089963,0.001307105596586,0.001166970298284,0.002916627371507,0.006696182027206,0.005289514873234,0.002968799943966,0.000004283496949,0.000002746784726,0.000002232217081,0.000011417268890,0.000054411526559,0.000030564575423,0.000009862057806,1.000000000000000
0.068914324687117,0.040705844001976,0.040919696957079,0.059327925373242,0.659443099042113,0.080302875034086,0.080905432897404,0.002944672375601,0.015918357182515,0.015068620376318,0.017653528892560,0.010862420281911,0.037962255810758,0.060119926207787,0.001800569094369,0.001885485053517,0.001929095606892,0.002202482432024,0.005975978770842,0.003875778437505,0.008251531046514,0.000005658401421,0.000005051864392,0.000005159148805,0.000007050398962,0.000044261607080,0.000016918899745,0.000070985946521,1.000000000000000
0.017891408841998,0.026862529900883,0.037533187924025,0.026630867747647,0.301741448167080,0.043702716720748,0.053110018021043,0.002717389982002,0.014517126019755,0.010813716946147,0.021452627543635,0.008827027126861,0.037548392765117,0.024113607886743,0.001582742393043,0.001431829389441,0.000921612300169,0.002896088396403,0.002946735213394,0.005464510879842,0.003221859304906,0.000004629567287,0.000003187323610,0.000001536932577,0.000011277444994,0.000012911719186,0.000032531558182,0.000011517728714,0.000000000000000
0.047151444370871,0.137103676235174,0.300829567639153,0.041796605822989,0.650192103226965,0.557171910990755,0.742353087104032,0.003484305695703,0.015529553653284,0.012020680281066,0.018809404987623,0.010655227052962,0.044108688395514,0.069474832177182,0.001006030664798,0.002219240663843,0.002081380386174,0.002146591615023,0.006656295014568,0.010514345296330,0.018011728464340,0.000002363259130,0.000006686205631,0.000005883143152,0.000006751631361,0.000053822296900,0.000115664057452,0.000330686355168,1.000000000000000
0.016262998556397,0.072827262082043,0.021096594344086,0.069889787355068,0.034492009784192,0.044593903185614,0.211347157856867,0.003674555647449,0.013439487781357,0.016447438463086,0.013942456731764,0.008777969998634,0.048914511215100,0.073502331224819,0.002033249578142,0.001382618542196,0.002328831500209,0.001500761178598,0.003400075605247,0.003777624109107,0.012377694570633,0.000006862075905,0.000003009792097,0.000007158419798,0.000003752046701,0.000016437295466,0.000016119819619,0.000157536648154,1.000000000000000
0.038007490136591,0.089388174367405,0.053080084323454,0.123830115882327,0.188209907331878,0.058288480072200,0.222031113817459,0.002889394621199,0.011390788757421,0.014431035103974,0.024558108460181,0.008438916321040,0.036686628147180,0.108629922453006,0.001146380925047,0.001123465149227,0.001581824219973,0.002629526418733,0.002778266955934,0.004436930633368,0.015891767960102,0.000002853633431,0.000002154728501,0.000003681498521,0.000009539215342,0.000011706165108,0.000021857062074,0.000258086948111,1.000000000000000
0.083271233177771,0.028722998150463,0.030381155518034,0.200450586369310,0.585272684543755,0.517070234524198,0.046264280784595,0.001364162492019,0.015644374161559,0.013374079487153,0.018409711874336,0.011552306188278,0.039341700669927,0.027626493921295,0.001253072796288,0.001357295786617,0.001376843759303,0.003796538326051,0.006827823766196,0.005551719621292,0.003828193327376,0.000003252729553,0.000002920324411,0.000002922416752,0.000018198992108,0.000056378747915,0.000033534653521,0.000016005635937,1.000000000000000
0.079639977729171,0.067148511705205,0.106030056510649,0.064727537058167,0.039313645142422,0.051399184005420,0.022492147529301,0.003000972949520,0.001569221322978,0.000836764939387,0.000687515358730,0.001205271596597,0.000839457229160,0.000990004710125,0.000348220993270,0.000302693314398,0.000237445125350,0.000352399421462,0.000472895556867,0.000084210317944,0.000148678875331,0.000000589248156,0.000000332300308,0.000000233646012,0.000000476755311,0.000000903903889,0.000000048470269,0.000000074752484,-1.000000000000000
0.160482868970606,0.022481613917031,0.057303117828446,0.042131701994803,0.145349033469294,0.463275642168172,0.072188795251045,0.001786997998994,0.014460054824164,0.012953892184122,0.021233507186599,0.008184004882611,0.040451357010419,0.058820652519357,0.001123222137260,0.001528286102424,0.002112328041139,0.002135073751947,0.003257502674941,0.007176929787009,0.006410585578984,0.000002770007832,0.000003549337270,0.000006035941289,0.000006690837583,0.000015284278864,0.000055009873918,0.000043351374381,-1.000000000000000
0.017390616176830,0.100355502386864,0.023271747708799,0.236056349517536,0.036190145159368,0.078714261872568,0.132598543468153,0.003326447155620,0.011074191910701,0.014164668255491,0.021484940942997,0.008369397538866,0.033833824515366,0.074842667524602,0.001138516552220,0.001590771999588,0.001113690080083,0.003520106550662,0.002120765874020,0.004550394431217,0.010083833619745,0.000002825115328,0.000003793778139,0.000002071007682,0.000015901800175,0.000007543400125,0.000022932055024,0.000105218897736,0.000000000000000
